X;tag;Ammonia;Apple;Apricot;Berry;Blue.Cheese;Blueberry;Butter;Cheese;Chemical;Chestnut;Citrus;Coffee;Diesel;Earthy;Flowery;Grape;Grapefruit;Honey;Lavender;Lemon;Lime;Mango;Menthol;Mint;Nutty;Orange;Peach;Pear;Pepper;Pine;Pineapple;Plum;Pungent;Rose;Sage;Skunk;Spicy.Herbal;Strawberry;Sweet;Tar;Tea;Tobacco;Tree;Fruit;Tropical;Vanilla;Violet;Woody;categoria.x;Aroused;Creative;Energetic;Euphoric;Focused;Giggly;Happy;Hungry;Relaxed;Sleepy;Talkative;Tingly;Uplifted;Anxious;Dizzy;Dry.Eyes;Dry.Mouth;Headache;Paranoid;categoria.y;Delta9.THC;CBD;CBN;CBG;CBC;THCV;CBDa;Delta8.THC;CBGa;THCa;Delta9.THCa;D.Limonene;Beta.Ocimene;Beta.Myrcene;Beta.Pinene;Linalool;Alpha.Pinene;Caryophyllene;Camphene;Carene;Eucalyptol;Terpinolene;Geraniol;TransNerolidol;Guaiol;CaryophylleneOxide;Alpha.Bisabolol;Beta.Caryophyllene;p.Cymene;Alpha.Terpinene;Gamma.Terpinene;mistery.Terpinene;Humulene
1;24k-gold;0.029850746;0.014925373;0;0.029850746;0;0.014925373;0;0.044776119;0.029850746;0;0.641791045;0.029850746;0.059701493;0.388059701;0.149253731;0.134328358;0.104477612;0;0;0.074626866;0;0;0.029850746;0.059701493;0;0.358208955;0;0.014925373;0.014925373;0.164179104;0.014925373;0;0.194029851;0;0.044776119;0;0.014925373;0;0.313432836;0;0.029850746;0;0;0;0.059701493;0.014925373;0;0.104477612;Hybrid;0.090909091;0.303030303;0.212121212;0.585858586;0.303030303;0.181818182;0.575757576;0.373737374;0.767676768;0.242424242;0.252525253;0.181818182;0.515151515;0.02020202;0.080808081;0.131313131;0.272727273;0.050505051;0.02020202;Hybrid;21.54285714;0.097142857;0.088571429;1.047142857;0.157142857;0.142857143;NA;NA;NA;NA;NA;0.254285714;NA;0.548571429;0.111428571;0.152857143;0.18;0.221428571;0.007142857;NA;NA;NA;NA;NA;0.028571429;0.001428571;0.024285714;NA;NA;NA;NA;NA;0.072857143
2;501st-og;0;0.026315789;0;0.236842105;0;0;0.052631579;0;0.026315789;0;0.105263158;0;0.184210526;0.657894737;0.052631579;0.263157895;0;0;0.026315789;0.078947368;0.026315789;0;0.026315789;0.026315789;0.052631579;0;0;0.026315789;0.026315789;0.315789474;0;0;0.289473684;0;0;0.236842105;0.026315789;0;0.210526316;0;0.052631579;0;0.026315789;0.026315789;0.078947368;0;0;0.236842105;Hybrid;0.105263158;0.192982456;0.105263158;0.526315789;0.228070175;0.087719298;0.473684211;0.105263158;0.877192982;0.368421053;0.087719298;0.140350877;0.228070175;0;0;0.052631579;0.245614035;0.052631579;0;Hybrid;11.99;0.075;0.07;0.395;0.15;0.09;0.39;0.01;1.22;18.8;NA;0.215;NA;0.34;0.025;0.1;0.015;0.26;NA;NA;NA;NA;NA;NA;NA;NA;0.035;0.27;NA;NA;NA;NA;0.07
3;acdc;0.005050505;0.005050505;0;0.015151515;0;0;0;0.01010101;0.035353535;0.01010101;0.186868687;0.015151515;0.02020202;0.590909091;0.111111111;0;0;0.02020202;0;0.090909091;0.03030303;0.015151515;0.005050505;0.03030303;0.060606061;0.035353535;0.005050505;0.005050505;0.035353535;0.237373737;0.01010101;0;0.146464646;0.015151515;0.04040404;0.090909091;0.146464646;0;0.151515152;0.005050505;0.025252525;0.03030303;0.03030303;0.02020202;0.03030303;0.01010101;0;0.358585859;Hybrid;0.059125964;0.133676093;0.179948586;0.221079692;0.370179949;0.064267352;0.503856041;0.107969152;0.794344473;0.110539846;0.105398458;0.167095116;0.437017995;0.043701799;0.033419023;0.05655527;0.16966581;0.033419023;0.015424165;Hybrid;0.01;0.39;0.01;0.01;0.01;0.01;8.86;0.01;0.01;0.14;NA;0.03;NA;0.31;0.05;NA;0.11;NA;0.02;NA;NA;NA;NA;NA;0.04;0.03;0.03;0.07;NA;NA;NA;NA;0.03
4;afghani;0.007042254;0.007042254;0;0.077464789;0;0.007042254;0.042253521;0.035211268;0.028169014;0.035211268;0.105633803;0.028169014;0.070422535;0.647887324;0.084507042;0.035211268;0.028169014;0.042253521;0.056338028;0.049295775;0.028169014;0.007042254;0.028169014;0.070422535;0.056338028;0.028169014;0.021126761;0;0.091549296;0.288732394;0.007042254;0.014084507;0.352112676;0.028169014;0.063380282;0.190140845;0.197183099;0.007042254;0.352112676;0.056338028;0.035211268;0.056338028;0.014084507;0.014084507;0.028169014;0;0.021126761;0.246478873;Indica;0.100746269;0.220149254;0.108208955;0.458955224;0.220149254;0.179104478;0.5;0.298507463;0.660447761;0.555970149;0.149253731;0.149253731;0.253731343;0.01119403;0.130597015;0.21641791;0.406716418;0.063432836;0.048507463;Indica;16.1;0.17;0.22;0.63;0.18;0.12;NA;NA;NA;NA;NA;0.13;0.16;0.33;0.12;0.09;0.31;0.12;0.01;NA;NA;NA;NA;0.02;0.04;NA;0.02;NA;NA;NA;NA;NA;0.05
5;afternoon-delight;0;0.142857143;0.142857143;0.142857143;0;0;0;0;0;0;0.285714286;0;0;0.142857143;0.142857143;0.142857143;0.142857143;0;0;0;0;0.142857143;0;0.142857143;0;0.142857143;0;0;0.142857143;0.285714286;0;0;0.285714286;0;0.142857143;0;0.285714286;0;0.142857143;0;0.142857143;0;0;0;0.142857143;0.142857143;0;0.142857143;Hybrid;0.111111111;0.333333333;0.111111111;0.777777778;0.111111111;0.333333333;0.444444444;0.555555556;0.555555556;0.222222222;0.111111111;0.444444444;0.555555556;0.111111111;0.111111111;0;0.111111111;0.222222222;0.222222222;Hybrid;15.8;0.14;0.095;0.76;0.16;0.11;NA;NA;NA;NA;NA;0.095;NA;0.29;0.09;0.035;0.055;0.03;NA;NA;NA;0.615;NA;NA;0.005;NA;0.02;NA;NA;0.01;NA;NA;NA
6;agent-orange;0.002460025;0.004920049;0.003690037;0.009840098;0;0.007380074;0;0.004920049;0.018450185;0;0.345633456;0;0.006150062;0.062730627;0.041820418;0.014760148;0.011070111;0.004920049;0.007380074;0.051660517;0.017220172;0.009840098;0.002460025;0.008610086;0.001230012;0.904059041;0.006150062;0.002460025;0.002460025;0.036900369;0.001230012;0;0.057810578;0.004920049;0.002460025;0.030750308;0.014760148;0.003690037;0.158671587;0;0.004920049;0.002460025;0.020910209;0.019680197;0.04797048;0.011070111;0;0.01599016;Hybrid;0.117540687;0.361663653;0.428571429;0.415913201;0.318264014;0.204339964;0.652802893;0.26039783;0.466546112;0.110307414;0.274864376;0.171790235;0.566003617;0.039783002;0.063291139;0.117540687;0.258589512;0.057866184;0.057866184;Hybrid;10.57692308;0.067692308;0.060769231;0.394615385;0.130769231;0.060769231;0.112;0.01;0.826;20.908;NA;0.091538462;0.023846154;0.582307692;0.027692308;0.086923077;0.026923077;0.215;0.002307692;NA;0.000769231;0.053846154;NA;0.02125;0.027692308;NA;0.036153846;0.136;NA;0.003076923;NA;0.015;0.046
7;alien-kush;0.064516129;0;0;0.064516129;0;0;0;0;0.096774194;0;0.032258065;0;0;0.35483871;0.35483871;0;0;0;0;0.064516129;0;0;0;0.129032258;0.032258065;0;0;0;0.064516129;0.290322581;0;0;0.193548387;0;0;0.161290323;0.161290323;0;0.096774194;0.064516129;0.096774194;0;0.096774194;0.096774194;0;0;0;0.322580645;Indica;0.2;0.272727273;0.145454545;0.563636364;0.2;0.163636364;0.490909091;0.218181818;0.781818182;0.272727273;0.090909091;0.4;0.436363636;0.109090909;0.127272727;0.2;0.363636364;0.072727273;0.2;Indica;0.76;0.01;0.01;0.16;0.06;0.01;0.35;0.01;1.17;27.65;NA;0.22;0.09;1.14;0.07;0.16;0.04;NA;0.02;NA;NA;NA;NA;NA;NA;NA;0.05;0.49;NA;NA;NA;NA;0.22
8;allen-wrench;0.020408163;0.081632653;0.06122449;0.081632653;0;0.040816327;0.020408163;0.040816327;0.020408163;0.020408163;0.591836735;0;0.142857143;0.469387755;0.12244898;0.102040816;0.102040816;0;0.040816327;0.204081633;0.102040816;0.040816327;0;0;0.020408163;0.204081633;0.040816327;0.040816327;0.06122449;0.265306122;0.102040816;0.040816327;0.306122449;0;0.020408163;0.102040816;0.081632653;0.040816327;0.326530612;0;0.020408163;0;0.040816327;0.040816327;0.102040816;0.020408163;0;0.142857143;Sativa;0.242718447;0.601941748;0.640776699;0.495145631;0.601941748;0.27184466;0.67961165;0.252427184;0.330097087;0.097087379;0.330097087;0.203883495;0.533980583;0.048543689;0.048543689;0.097087379;0.330097087;0.029126214;0.097087379;Sativa;16.2;0.14;0.11;0.35;0.28;0.06;NA;NA;NA;NA;NA;0.06;NA;0.4;0.13;0.04;0.34;0.16;NA;NA;NA;NA;NA;NA;NA;NA;0.02;NA;NA;NA;NA;NA;0.03
9;amnesia;0.201149425;0;0;0.017241379;0.017241379;0.005747126;0.005747126;0.028735632;0.08045977;0.011494253;0.166666667;0.028735632;0.051724138;0.534482759;0.097701149;0.005747126;0;0.028735632;0.057471264;0.114942529;0.051724138;0.005747126;0.028735632;0.034482759;0.074712644;0.022988506;0;0;0.022988506;0.132183908;0.005747126;0;0.235632184;0;0.022988506;0.16091954;0.074712644;0.005747126;0.212643678;0.017241379;0.022988506;0.028735632;0.022988506;0.017241379;0.040229885;0;0;0.143678161;Sativa;0.118589744;0.298076923;0.432692308;0.509615385;0.179487179;0.423076923;0.644230769;0.320512821;0.429487179;0.169871795;0.304487179;0.217948718;0.426282051;0.099358974;0.112179487;0.21474359;0.387820513;0.08974359;0.073717949;Sativa;0.65;0.01;0.01;0.04;0.03;0.01;0.01;0.01;1.15;20.42;NA;0.15;NA;0.38;0.03;0.08;0.02;NA;0.02;NA;NA;NA;NA;NA;0.09;NA;0.07;0.54;NA;NA;NA;NA;0.17
10;amnesia-haze;0.026239067;0.002915452;0.002915452;0.043731778;0.002915452;0.002915452;0.008746356;0.020408163;0.029154519;0.002915452;0.49271137;0.023323615;0.032069971;0.39941691;0.119533528;0.032069971;0.026239067;0.017492711;0.04664723;0.361516035;0.069970845;0;0.002915452;0.04664723;0.032069971;0.043731778;0;0.011661808;0.052478134;0.16909621;0.008746356;0;0.160349854;0.002915452;0.04664723;0.067055394;0.119533528;0;0.314868805;0.017492711;0.029154519;0.023323615;0.055393586;0.04664723;0.058309038;0.008746356;0.002915452;0.116618076;Sativa;0.122681883;0.446504993;0.417974322;0.560627675;0.292439372;0.320970043;0.646219686;0.306704708;0.407988588;0.159771755;0.310984308;0.148359486;0.554921541;0.051355207;0.12125535;0.199714693;0.419400856;0.051355207;0.132667618;Sativa;0.53;0.01;0.01;0.035;0.065;0.01;0.155;0.01;0.87;19.09;NA;0.495;0.055;0.22;0.11;0.115;0.13;NA;0.035;NA;0.015;0.025;NA;NA;0.025;NA;0.055;0.16;NA;NA;NA;NA;0.04
11;ancient-og;0;0;0;0.066666667;0;0;0;0;0.066666667;0;0.333333333;0.066666667;0.133333333;0.533333333;0.2;0.133333333;0.066666667;0.066666667;0;0.133333333;0.066666667;0.066666667;0.066666667;0.2;0.2;0;0;0;0;0.266666667;0;0;0.333333333;0;0.066666667;0.2;0.066666667;0;0.266666667;0;0;0;0;0;0.066666667;0;0;0.133333333;Indica;0.060606061;0.272727273;0.212121212;0.666666667;0.181818182;0.181818182;0.545454545;0.424242424;0.818181818;0.575757576;0.121212121;0.181818182;0.333333333;0;0.03030303;0.121212121;0.181818182;0;0.03030303;Indica;14.6;0.32;0.08;0.62;0.26;0.12;NA;NA;NA;NA;NA;0.42;0.04;0.26;0.1;0.04;0.07;0.19;NA;NA;NA;NA;NA;NA;NA;NA;0.03;NA;NA;NA;NA;NA;0.03
12;apollo-13;0;0;0;0.093023256;0.023255814;0;0;0.11627907;0.023255814;0;0.325581395;0;0.069767442;0.534883721;0.139534884;0.023255814;0.023255814;0.093023256;0.069767442;0.093023256;0;0;0;0.023255814;0.046511628;0.093023256;0;0;0.139534884;0.069767442;0.023255814;0.023255814;0.325581395;0;0;0.186046512;0.11627907;0.023255814;0.302325581;0;0.11627907;0.046511628;0.023255814;0.023255814;0.093023256;0;0;0.23255814;Hybrid;0.205479452;0.383561644;0.424657534;0.547945205;0.273972603;0.342465753;0.534246575;0.246575342;0.232876712;0.068493151;0.246575342;0.219178082;0.561643836;0.04109589;0.054794521;0.150684932;0.246575342;0.095890411;0.082191781;Hybrid;4.008;0.096;0.026;0.152;0.056;0.024;0.0875;0.01;0.4725;22.0625;NA;0.094;0.01;0.614;0.06;0.056;0.106;0.35;0.016;NA;NA;0.01;NA;0.02;0.058;NA;0.036;0.2875;NA;NA;NA;0.01;0.08375
13;banana-og;0;0.006849315;0;0.01369863;0;0.006849315;0.034246575;0.01369863;0.020547945;0;0.089041096;0.02739726;0.02739726;0.390410959;0.095890411;0.006849315;0;0.075342466;0.006849315;0.034246575;0.01369863;0.02739726;0.01369863;0.01369863;0.04109589;0.020547945;0;0;0;0.089041096;0.02739726;0.006849315;0.212328767;0;0;0.130136986;0.034246575;0.01369863;0.54109589;0.006849315;0.006849315;0.006849315;0.226027397;0.219178082;0.465753425;0.034246575;0;0.068493151;Hybrid;0.160869565;0.243478261;0.160869565;0.582608696;0.247826087;0.2;0.630434783;0.334782609;0.652173913;0.326086957;0.169565217;0.269565217;0.373913043;0.034782609;0.1;0.173913043;0.326086957;0.030434783;0.043478261;Hybrid;11.3525;0.085;0.0675;0.305;0.1475;0.0525;0.195;0.01;0.38;19.26;NA;0.5075;NA;0.3625;0.095;0.0975;0.06;0.245;0.025;NA;NA;0.0075;NA;NA;NA;NA;0.015;0.2;NA;NA;NA;0.01;0.055
14;berry-bomb;0;0;0;0.871794872;0;0.256410256;0.025641026;0;0;0.025641026;0.076923077;0;0;0.128205128;0.076923077;0;0;0.025641026;0;0.025641026;0.051282051;0;0;0;0;0;0;0;0;0.025641026;0;0;0.102564103;0;0;0.051282051;0.025641026;0;0.256410256;0;0;0;0;0;0;0;0;0.025641026;Hybrid;0.037037037;0.148148148;0.148148148;0.518518519;0.111111111;0.185185185;0.62962963;0.333333333;0.814814815;0.111111111;0.148148148;0.222222222;0.259259259;0.185185185;0.037037037;0.074074074;0.296296296;0.037037037;0.074074074;Hybrid;18.1;0.02;0.07;2.59;0.2;0.06;NA;NA;NA;NA;NA;0.14;0.16;0.05;0.16;NA;0.25;0.16;0.01;0.03;0.01;0.51;NA;NA;0.03;NA;0.02;NA;NA;0.02;0.02;NA;0.05
15;black-afghan;0;0;0;0.083333333;0;0;0;0;0.083333333;0;0.166666667;0;0;0.833333333;0;0.25;0;0;0;0.166666667;0;0;0;0;0.083333333;0;0;0;0.416666667;0.333333333;0;0;0.166666667;0;0.083333333;0.166666667;0.333333333;0;0.25;0;0.166666667;0.083333333;0;0;0.083333333;0;0.083333333;0.083333333;Indica;0.222222222;0.222222222;0.055555556;0.555555556;0.111111111;0.166666667;0.333333333;0.444444444;0.833333333;0.555555556;0.166666667;0.055555556;0.388888889;0;0;0.166666667;0.277777778;0;0.055555556;Indica;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;1.54;23.59;NA;0.73;0.04;0.07;0.11;0.15;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.06;0.42;NA;NA;NA;NA;0.17
16;black-domina;0.014084507;0;0.042253521;0.042253521;0;0.014084507;0.014084507;0.014084507;0.028169014;0.028169014;0.281690141;0.070422535;0.042253521;0.38028169;0.084507042;0.042253521;0;0;0.014084507;0.070422535;0;0.042253521;0;0.042253521;0.028169014;0.028169014;0;0;0.309859155;0.126760563;0;0.028169014;0.225352113;0.014084507;0.014084507;0.126760563;0.211267606;0.014084507;0.169014085;0.014084507;0.014084507;0.014084507;0.042253521;0.042253521;0.028169014;0.014084507;0.028169014;0.14084507;Indica;0.089171975;0.267515924;0.057324841;0.452229299;0.127388535;0.146496815;0.49044586;0.337579618;0.579617834;0.554140127;0.076433121;0.165605096;0.25477707;0.025477707;0.095541401;0.197452229;0.407643312;0.057324841;0.063694268;Indica;0.39;0.01;0.01;0.11;0.01;0.01;0.01;0.01;0.18;13.17;NA;0.03;NA;0.18;0.01;0.06;NA;NA;0.02;NA;NA;NA;NA;NA;NA;NA;0.04;0.11;NA;NA;NA;NA;0.01
17;blackberry;0.0125;0.01875;0;0.80625;0;0.09375;0;0.00625;0.05;0.0125;0.04375;0.00625;0.10625;0.31875;0.1375;0.08125;0.00625;0.025;0.025;0.04375;0;0.025;0;0.03125;0.01875;0.03125;0.0125;0.0125;0.0125;0.0875;0.025;0.04375;0.25;0.0125;0;0.025;0.04375;0.025;0.49375;0.00625;0.0125;0.0125;0.075;0.0625;0.08125;0.01875;0.0375;0.08125;Hybrid;0.141791045;0.212686567;0.179104478;0.48880597;0.253731343;0.167910448;0.518656716;0.235074627;0.567164179;0.376865672;0.141791045;0.167910448;0.347014925;0.029850746;0.085820896;0.23880597;0.332089552;0.029850746;0.026119403;Hybrid;0.74;0.01;0.01;0.18;0.01;0.01;0.01;0.01;1.47;18.09;NA;0.06;0.07;0.63;NA;0.11;0.12;NA;0.02;NA;NA;NA;NA;NA;0.05;NA;NA;0.09;NA;NA;NA;0.01;0.05
18;blackberry-cream;0;0;0;0.888888889;0;0.111111111;0;0.111111111;0;0;0;0;0;0;0;0;0;0;0;0;0.111111111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.777777778;0;0;0;0;0;0;0.222222222;0;0;Indica;0.076923077;0.307692308;0;0.384615385;0.076923077;0.153846154;0.615384615;0.307692308;0.923076923;0.384615385;0.076923077;0.153846154;0.384615385;0;0.076923077;0.153846154;0.153846154;0;0.076923077;Indica;13.85;0.135;0.08;1.305;0.2;0.07;NA;NA;NA;NA;NA;0.145;NA;0.145;0.03;0.1;0.01;0.12;NA;NA;NA;NA;NA;NA;NA;NA;0.02;NA;NA;NA;NA;NA;NA
19;blackberry-kush;0.008503401;0.008503401;0.006802721;0.799319728;0.015306122;0.139455782;0.015306122;0.025510204;0.020408163;0.013605442;0.05952381;0.003401361;0.078231293;0.348639456;0.12414966;0.068027211;0.003401361;0.017006803;0.022108844;0.027210884;0.005102041;0.003401361;0.00170068;0.022108844;0.034013605;0.008503401;0.003401361;0.008503401;0.022108844;0.093537415;0.003401361;0.015306122;0.136054422;0.011904762;0.015306122;0.06292517;0.052721088;0.003401361;0.408163265;0.011904762;0.023809524;0.003401361;0.057823129;0.049319728;0.039115646;0.005102041;0.013605442;0.096938776;Indica;0.117010816;0.215339233;0.064896755;0.43166175;0.180924287;0.158308751;0.480825959;0.295968535;0.702064897;0.525073746;0.105211406;0.150442478;0.276302852;0.010816126;0.05899705;0.17699115;0.30186824;0.030481809;0.030481809;Indica;18.4;0.01;0.03;0.87;0.35;0.15;NA;NA;NA;NA;NA;0.19;NA;0.35;0.03;0.02;0.02;0.11;NA;NA;NA;NA;NA;NA;0.02;NA;0.02;NA;NA;NA;NA;NA;0.04
20;blackberry-trainwreck;0;0;0;0.285714286;0;0.142857143;0;0;0.142857143;0;0;0;0;0.142857143;0;0.142857143;0;0;0.142857143;0;0;0;0;0.142857143;0;0;0.142857143;0;0;0;0;0;0.428571429;0;0;0;0;0;0.428571429;0.142857143;0;0;0;0;0.142857143;0;0;0.142857143;Hybrid;0.125;0.375;0.125;0.5;0.375;0.25;0.375;0.125;0.875;0.375;0;0.25;0.375;0;0.125;0;0;0;0;Hybrid;0.36;0.01;0.01;0.01;0.01;0.01;0.01;0.01;1.36;18.07;NA;0.11;0.39;0.09;0.08;NA;NA;NA;NA;NA;NA;0.5;NA;NA;NA;NA;NA;0.56;NA;NA;NA;NA;0.13
21;blackwater;0.015957447;0.005319149;0.010638298;0.271276596;0;0.037234043;0;0;0.042553191;0.015957447;0.111702128;0.021276596;0.079787234;0.441489362;0.117021277;0.255319149;0.021276596;0.015957447;0.063829787;0.074468085;0.015957447;0;0.010638298;0.010638298;0.063829787;0;0;0.005319149;0.015957447;0.281914894;0.010638298;0.026595745;0.244680851;0.042553191;0.053191489;0.117021277;0.04787234;0;0.35106383;0.037234043;0.053191489;0.015957447;0.037234043;0.037234043;0.010638298;0;0.026595745;0.218085106;Indica;0.066202091;0.12543554;0.031358885;0.442508711;0.118466899;0.132404181;0.404181185;0.299651568;0.850174216;0.581881533;0.12195122;0.163763066;0.240418118;0.048780488;0.101045296;0.181184669;0.264808362;0.038327526;0.055749129;Indica;22.1;0.013333333;0.08;0.333333333;0.086666667;0.063333333;NA;NA;NA;NA;NA;0.133333333;NA;0.096666667;0.133333333;0.023333333;0.263333333;0.26;0.01;NA;NA;NA;NA;NA;0.006666667;NA;0.023333333;0.09;NA;NA;NA;NA;0.0725
22;blue-diesel;0.004950495;0.004950495;0;0.185643564;0.024752475;0.190594059;0.004950495;0.02970297;0.024752475;0.002475248;0.02970297;0.004950495;0.816831683;0.103960396;0.037128713;0.022277228;0.012376238;0;0.004950495;0.007425743;0.004950495;0.004950495;0.002475248;0.00990099;0.002475248;0.00990099;0;0;0.00990099;0.034653465;0.00990099;0.002475248;0.069306931;0.004950495;0.00990099;0.034653465;0.01980198;0.002475248;0.150990099;0.004950495;0.002475248;0.002475248;0.022277228;0.022277228;0.022277228;0;0.007425743;0.02970297;Hybrid;0.142857143;0.375;0.3;0.610714286;0.246428571;0.242857143;0.614285714;0.228571429;0.628571429;0.15;0.196428571;0.182142857;0.589285714;0.035714286;0.089285714;0.182142857;0.335714286;0.042857143;0.039285714;Hybrid;0.43;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.57;14.63;NA;0.05;0.12;0.12;0.16;0.04;0.34;NA;0.02;0.03;0.02;0.33;NA;0.04;NA;NA;NA;0.12;0.01;0.03;NA;0.02;0.05
23;blueberry;0.001373626;0.00206044;0.004807692;0.233516484;0.004807692;0.912774725;0.005494505;0.006868132;0.016483516;0.003434066;0.018543956;0.003434066;0.006868132;0.082417582;0.055631868;0.013049451;0.002747253;0.009615385;0.008241758;0.009615385;0.004120879;0.005494505;0.004120879;0.010989011;0.006868132;0.004120879;0.001373626;0.002747253;0.006181319;0.021291209;0.00206044;0.005494505;0.06043956;0.002747253;0.007554945;0.020604396;0.022664835;0.004120879;0.25206044;0.004807692;0.022664835;0.005494505;0.01510989;0.013736264;0.022664835;0.009615385;0.006181319;0.026785714;Indica;0.086021505;0.232078853;0.084229391;0.5;0.149641577;0.176523297;0.558243728;0.26344086;0.705197133;0.443548387;0.138888889;0.184587814;0.327060932;0.027777778;0.076164875;0.201612903;0.309139785;0.035842294;0.043010753;Indica;13.715;0.061;0.066;0.75;0.116;0.07;0.073333333;0.01;0.863333333;20.03666667;NA;0.07;0.059;0.564;0.023;0.038;0.024;0.144285714;0.002;NA;NA;0.172;NA;0.01;0.009;NA;0.018;0.09;NA;0.003;NA;NA;0.028333334
24;blueberry-cheesecake;0;0;0;0.181818182;0.103030303;0.854545455;0.006060606;0.745454545;0;0;0.042424242;0.006060606;0.012121212;0.078787879;0.012121212;0.006060606;0.006060606;0.012121212;0.006060606;0.018181818;0;0.024242424;0;0.006060606;0;0;0;0;0.006060606;0.03030303;0.012121212;0;0.109090909;0;0.012121212;0.024242424;0.012121212;0;0.2;0;0;0;0;0;0.042424242;0.03030303;0;0.03030303;Hybrid;0.144067797;0.389830508;0.211864407;0.576271186;0.161016949;0.186440678;0.644067797;0.211864407;0.627118644;0.406779661;0.093220339;0.186440678;0.389830508;0.033898305;0.084745763;0.13559322;0.296610169;0.033898305;0.076271186;Hybrid;16.9;0.25;0;0.82;0.27;0.1;NA;NA;NA;NA;NA;0.35;NA;0.15;0.03;0.24;0.01;0.2;NA;NA;NA;NA;NA;NA;0.03;NA;0.02;NA;NA;NA;NA;NA;0.06
25;blueberry-haze;0.004716981;0;0;0.127358491;0.004716981;0.882075472;0;0.028301887;0.009433962;0;0.056603774;0;0.014150943;0.117924528;0.070754717;0.018867925;0.018867925;0.023584906;0.018867925;0.028301887;0.023584906;0.014150943;0;0.009433962;0.023584906;0;0;0;0.004716981;0.033018868;0.009433962;0;0.037735849;0.009433962;0.028301887;0.023584906;0.04245283;0.014150943;0.221698113;0;0.018867925;0.014150943;0.047169811;0.037735849;0.061320755;0.004716981;0.004716981;0.028301887;Hybrid;0.167701863;0.347826087;0.385093168;0.614906832;0.124223602;0.273291925;0.621118012;0.254658385;0.372670807;0.267080745;0.180124224;0.211180124;0.540372671;0.062111801;0.080745342;0.211180124;0.347826087;0.049689441;0.111801242;Hybrid;0.57;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.38;21.47;NA;0.09;0.03;0.54;0.15;0.09;0.36;NA;0.03;NA;NA;NA;NA;NA;NA;NA;0.03;0.19;NA;NA;NA;NA;0.09
26;blueberry-headband;0;0;0.003759398;0.157894737;0;0.883458647;0.003759398;0;0.011278195;0.003759398;0.052631579;0.003759398;0.033834586;0.067669173;0.097744361;0;0;0.003759398;0.022556391;0.018796992;0;0.003759398;0.007518797;0.003759398;0.015037594;0;0;0;0.018796992;0.033834586;0;0;0.060150376;0.007518797;0.015037594;0.033834586;0.041353383;0;0.191729323;0;0.015037594;0.007518797;0.003759398;0.003759398;0.011278195;0;0.003759398;0.022556391;Hybrid;0.134715026;0.321243523;0.316062176;0.492227979;0.264248705;0.300518135;0.637305699;0.212435233;0.533678756;0.160621762;0.300518135;0.170984456;0.502590674;0.067357513;0.113989637;0.170984456;0.284974093;0.046632124;0.046632124;Hybrid;14.9;0.01;0.05;0.34;0.13;0.02;NA;NA;NA;NA;NA;0.37;0.08;0.03;0.09;0.08;0.09;0.25;0.01;NA;NA;0.01;NA;NA;NA;NA;0.09;NA;NA;NA;NA;NA;0.06
27;bruce-banner;0.011627907;0.011627907;0.003875969;0.127906977;0.015503876;0.027131783;0;0.054263566;0.073643411;0.007751938;0.189922481;0.003875969;0.302325581;0.310077519;0.124031008;0.046511628;0.027131783;0.023255814;0.031007752;0.065891473;0.069767442;0.027131783;0.011627907;0.046511628;0.027131783;0.015503876;0.007751938;0.015503876;0.019379845;0.182170543;0.023255814;0.003875969;0.240310078;0.015503876;0.023255814;0.062015504;0.081395349;0.15503876;0.410852713;0.011627907;0.042635659;0.007751938;0.027131783;0.027131783;0.093023256;0.015503876;0.003875969;0.15503876;Hybrid;0.13671875;0.431640625;0.369140625;0.62890625;0.310546875;0.19921875;0.591796875;0.2265625;0.541015625;0.099609375;0.26171875;0.189453125;0.517578125;0.041015625;0.078125;0.1328125;0.220703125;0.015625;0.02734375;Hybrid;7.958571429;1.621428571;0.035714286;0.228571429;0.031428571;0.012857143;0.13;0.01;1.63;20.44333333;NA;0.248571429;0.048571429;0.328571429;0.07;0.117142857;0.11;0.22;0.015714286;NA;NA;0.034285714;NA;0.0125;0.012857143;0.005714286;0.011428571;0.133333333;NA;0.004285714;NA;0.02;0.080416667
